Action|Time|Value
KEY_DOWN | 0.163750 | O
KEY_UP |0.0| O
KEY_DOWN | 0.184210 | M
KEY_UP |0.0| M
KEY_DOWN | 0.296733 | E
KEY_UP |0.0| E
KEY_DOWN | 0.233916 | D4
KEY_DOWN | 0.460452 | D2
KEY_UP |0.0| D4
KEY_UP |0.0| D2
-|6|-
-|7|-
KEY_DOWN | 0.130360 | W
KEY_DOWN | 0.093096 | E
KEY_UP |0.0| W
KEY_UP |0.0| E
KEY_DOWN | 0.262557 | L
KEY_UP |0.0| L
KEY_DOWN | 0.043787 | C
KEY_UP |0.0| C
KEY_DOWN | 0.171960 | O
KEY_UP |0.0| O
KEY_DOWN | 0.348672 | M
KEY_UP |0.0| M
KEY_DOWN | 0.412046 | E
KEY_UP |0.0| E
KEY_DOWN | 0.355147 | D4
KEY_DOWN | 1.046508 | D2
KEY_UP |0.0| D4
KEY_UP |0.0| D2
-|7|-
-|8|-
KEY_DOWN | 0.136053 | W
KEY_DOWN | 0.139950 | E
KEY_UP |0.0| W
KEY_UP |0.0| E
KEY_DOWN | 0.244641 | L
KEY_UP |0.0| L
KEY_DOWN | 0.013937 | C
KEY_UP |0.0| C
KEY_DOWN | 0.203569 | O
KEY_UP |0.0| O
KEY_DOWN | 0.123553 | M
KEY_UP |0.0| M
KEY_DOWN | 0.283712 | E
KEY_UP |0.0| E
KEY_DOWN | 0.253608 | D4
KEY_DOWN | 0.605109 | D2
KEY_UP |0.0| D4
KEY_UP |0.0| D2
-|8|-
-|9|-
KEY_DOWN | 0.112239 | W
KEY_DOWN | 0.109876 | E
KEY_UP |0.0| W
KEY_UP |0.0| E
KEY_DOWN | 0.192118 | L
KEY_UP |0.0| L
KEY_DOWN | 0.033831 | C
KEY_UP |0.0| C
KEY_DOWN | 0.172513 | O
KEY_UP |0.0| O
KEY_DOWN | 0.147836 | M
KEY_UP |0.0| M
KEY_DOWN | 0.259498 | E
KEY_UP |0.0| E
KEY_DOWN | 0.215268 | D4
KEY_DOWN | 0.403879 | D2
KEY_UP |0.0| D4
KEY_UP |0.0| D2
-|9|-
-|10|-
KEY_DOWN | 0.168056 | W
KEY_DOWN | 0.241929 | E
KEY_UP |0.0| W
KEY_UP |0.0| E
KEY_DOWN | 0.141619 | L
KEY_UP |0.0| L
KEY_DOWN | 0.044304 | C
KEY_UP |0.0| C
KEY_DOWN | 0.184943 | O
KEY_UP |0.0| O
KEY_DOWN | 0.258109 | M
KEY_UP |0.0| M
KEY_DOWN | 0.267580 | E
KEY_UP |0.0| E
KEY_DOWN | 0.276109 | D4
KEY_DOWN | 0.965602 | D2
KEY_UP |0.0| D4
KEY_UP |0.0| D2
-|10|-
-|11|-
KEY_DOWN | 0.106709 | W
KEY_DOWN | 0.104804 | E
KEY_UP |0.0| W
KEY_UP |0.0| E
KEY_DOWN | 0.178461 | L
KEY_UP |0.0| L
KEY_DOWN | 0.010064 | C
KEY_UP |0.0| C
KEY_DOWN | 0.157110 | O
KEY_UP |0.0| O
KEY_DOWN | 0.207373 | M
KEY_UP |0.0| M
KEY_DOWN | 0.242467 | E
KEY_UP |0.0| E
KEY_DOWN | 0.202571 | D4
KEY_DOWN | 0.314745 | D2
KEY_UP |0.0| D4
KEY_UP |0.0| D2
-|11|-
-|12|-
KEY_DOWN | 0.140597 | W
KEY_DOWN | 0.274997 | E
KEY_UP |0.0| W
KEY_UP |0.0| E
KEY_DOWN | 0.202979 | L
KEY_UP |0.0| L
KEY_DOWN | 0.041090 | C
KEY_UP |0.0| C
KEY_DOWN | 0.181083 | O
KEY_UP |0.0| O
KEY_DOWN | 0.208671 | M
KEY_UP |0.0| M
KEY_DOWN | 0.433813 | E
KEY_UP |0.0| E
KEY_DOWN | 0.198001 | D4
KEY_DOWN | 0.954004 | D2
KEY_UP |0.0| D4
KEY_UP |0.0| D2
-|12|-
-|13|-
KEY_DOWN | 0.145193 | W
KEY_DOWN | 0.088420 | E
KEY_UP |0.0| W
KEY_UP |0.0| E
KEY_DOWN | 0.214715 | L
KEY_UP |0.0| L
KEY_DOWN | 0.028596 | C
KEY_UP |0.0| C
KEY_DOWN | 0.169846 | O
KEY_UP |0.0| O
KEY_DOWN | 0.215742 | M
KEY_UP |0.0| M
KEY_DOWN | 0.247693 | E
KEY_UP |0.0| E
KEY_DOWN | 0.189564 | D4
KEY_DOWN | 0.421325 | D2
KEY_UP |0.0| D4
KEY_UP |0.0| D2
-|13|-
-|14|-
KEY_DOWN | 0.138957 | W
KEY_DOWN | 0.162153 | E
KEY_UP |0.0| W
KEY_UP |0.0| E
KEY_DOWN | 0.148408 | L
KEY_UP |0.0| L
KEY_DOWN | 0.017033 | C
KEY_UP |0.0| C
KEY_DOWN | 0.182756 | O
KEY_UP |0.0| O
KEY_DOWN | 0.275003 | M
KEY_UP |0.0| M
KEY_DOWN | 0.250720 | E
KEY_UP |0.0| E
KEY_DOWN | 0.172618 | D4
KEY_DOWN | 0.581731 | D2
KEY_UP |0.0| D4
KEY_UP |0.0| D2
-|14|-
-|15|-
KEY_DOWN | 0.139718 | W
KEY_DOWN | 0.147173 | E
KEY_UP |0.0| W
KEY_UP |0.0| E
KEY_DOWN | 0.179756 | L
KEY_UP |0.0| L
KEY_DOWN | 0.047270 | C
KEY_UP |0.0| C
KEY_DOWN | 0.169954 | O
KEY_UP |0.0| O
KEY_DOWN | 0.177460 | M
KEY_UP |0.0| M
KEY_DOWN | 0.241767 | E
KEY_UP |0.0| E
KEY_DOWN | 0.259402 | D4
KEY_DOWN | 0.284482 | D2
KEY_UP |0.0| D4
KEY_UP |0.0| D2
-|15|-
-|16|-
KEY_DOWN | 0.138251 | W
KEY_DOWN | 0.102035 | E
KEY_UP |0.0| W
KEY_UP |0.0| E
KEY_DOWN | 0.212129 | L
KEY_UP |0.0| L
KEY_DOWN | 0.049434 | C
KEY_UP |0.0| C
KEY_DOWN | 0.178059 | O
KEY_UP |0.0| O
KEY_DOWN | 0.198821 | M
KEY_UP |0.0| M
KEY_DOWN | 0.242147 | E
KEY_UP |0.0| E
KEY_DOWN | 0.252664 | D4
KEY_DOWN | 0.553913 | D2
KEY_UP |0.0| D4
KEY_UP |0.0| D2
-|16|-
-|17|-
KEY_DOWN | 0.141512 | W
KEY_DOWN | 0.191963 | E
KEY_UP |0.0| W
KEY_UP |0.0| E
KEY_DOWN | 0.177471 | L
KEY_UP |0.0| L
KEY_DOWN | 0.018675 | C
KEY_UP |0.0| C
KEY_DOWN | 0.184404 | O
KEY_UP |0.0| O
KEY_DOWN | 0.150781 | M
KEY_UP |0.0| M
KEY_DOWN | 0.236688 | E
KEY_UP |0.0| E
KEY_DOWN | 0.261202 | D4
KEY_DOWN | 0.478369 | D2
KEY_UP |0.0| D4
KEY_UP |0.0| D2
-|17|-
-|18|-
KEY_DOWN | 0.159475 | W
KEY_DOWN | 0.199698 | E
KEY_UP |0.0| W
KEY_UP |0.0| E
KEY_DOWN | 0.156627 | L
KEY_UP |0.0| L
KEY_DOWN | 0.005171 | C
KEY_UP |0.0| C
KEY_DOWN | 0.170501 | O
KEY_UP |0.0| O
KEY_DOWN | 0.390545 | M
KEY_UP |0.0| M
KEY_DOWN | 0.238623 | E
KEY_UP |0.0| E
KEY_DOWN | 0.205211 | D4
KEY_DOWN | 0.469960 | D2
KEY_UP |0.0| D4
KEY_UP |0.0| D2
-|18|-
-|19|-
KEY_DOWN | 0.130518 | W
KEY_DOWN | 0.131484 | E
KEY_UP |0.0| W
KEY_UP |0.0| E
KEY_DOWN | 0.236474 | L
KEY_UP |0.0| L
KEY_DOWN | 0.040106 | C
KEY_UP |0.0| C
KEY_DOWN | 0.160402 | O
KEY_UP |0.0| O
KEY_DOWN | 0.163175 | M
KEY_UP |0.0| M
KEY_DOWN | 0.219549 | E
KEY_UP |0.0| E
KEY_DOWN | 0.209136 | D4
KEY_DOWN | 0.280185 | D2
KEY_UP |0.0| D4
KEY_UP |0.0| D2
-|19|-
-|20|-
KEY_DOWN | 0.134045 | W
KEY_DOWN | 0.062336 | E
KEY_UP |0.0| W
KEY_UP |0.0| E
KEY_DOWN | 0.182410 | L
KEY_UP |0.0| L
KEY_DOWN | 0.025091 | C
KEY_UP |0.0| C
KEY_DOWN | 0.190465 | O
KEY_UP |0.0| O
KEY_DOWN | 0.218866 | M
KEY_UP |0.0| M
KEY_DOWN | 0.424770 | E
KEY_UP |0.0| E
KEY_DOWN | 0.227072 | D4
KEY_DOWN | 0.593036 | D2
KEY_UP |0.0| D4
KEY_UP |0.0| D2
-|20|-
-|21|-
KEY_DOWN | 0.311294 | W
KEY_DOWN | 0.164308 | E
KEY_UP |0.0| W
KEY_UP |0.0| E
KEY_DOWN | 0.275696 | L
KEY_UP |0.0| L
KEY_DOWN | 0.058885 | C
KEY_UP |0.0| C
KEY_DOWN | 0.139274 | O
KEY_UP |0.0| O
KEY_DOWN | 0.218475 | M
KEY_UP |0.0| M
KEY_DOWN | 0.258092 | E
KEY_UP |0.0| E
KEY_DOWN | 0.197058 | D4
KEY_DOWN | 0.319554 | D2
KEY_UP |0.0| D4
KEY_UP |0.0| D2
-|21|-
-|22|-
KEY_DOWN | 0.124603 | W
KEY_DOWN | 0.680018 | E
KEY_UP |0.0| W
KEY_UP |0.0| E
KEY_DOWN | 0.157651 | L
KEY_UP |0.0| L
KEY_DOWN | 0.030205 | C
KEY_UP |0.0| C
KEY_DOWN | 0.189614 | O
KEY_UP |0.0| O
KEY_DOWN | 0.165338 | M
KEY_UP |0.0| M
KEY_DOWN | 0.248556 | E
KEY_UP |0.0| E
KEY_DOWN | 0.201296 | D4
KEY_DOWN | 0.379177 | D2
KEY_UP |0.0| D4
KEY_UP |0.0| D2
-|22|-
-|23|-
KEY_DOWN | 0.113360 | W
KEY_DOWN | 0.126880 | E
KEY_UP |0.0| W
KEY_UP |0.0| E
KEY_DOWN | 0.154953 | L
KEY_UP |0.0| L
KEY_DOWN | 0.001366 | C
KEY_UP |0.0| C
KEY_DOWN | 0.170215 | O
KEY_UP |0.0| O
KEY_DOWN | 0.251031 | M
KEY_UP |0.0| M
KEY_DOWN | 0.335255 | E
KEY_UP |0.0| E
KEY_DOWN | 0.225303 | D4
KEY_DOWN | 0.415868 | D2
KEY_UP |0.0| D4
KEY_UP |0.0| D2
-|23|-
-|24|-
KEY_DOWN | 0.120470 | W
KEY_DOWN | 0.058527 | E
KEY_UP |0.0| W
KEY_UP |0.0| E
KEY_DOWN | 0.178793 | L
KEY_UP |0.0| L
KEY_DOWN | 0.030055 | C
KEY_UP |0.0| C
KEY_DOWN | 0.169943 | O
KEY_UP |0.0| O
KEY_DOWN | 0.180944 | M
KEY_UP |0.0| M
KEY_DOWN | 0.278595 | E
KEY_UP |0.0| E
KEY_DOWN | 0.216914 | D4
KEY_DOWN | 0.315789 | D2
KEY_UP |0.0| D4
KEY_UP |0.0| D2
-|24|-
-|25|-
KEY_DOWN | 0.110730 | W
KEY_DOWN | 0.069187 | E
KEY_UP |0.0| W
KEY_UP |0.0| E
KEY_DOWN | 0.183514 | L
KEY_UP |0.0| L
KEY_DOWN | 0.023942 | C
KEY_UP |0.0| C
KEY_DOWN | 0.156918 | O
KEY_UP |0.0| O
KEY_DOWN | 0.188907 | M
KEY_UP |0.0| M
KEY_DOWN | 0.282073 | E
KEY_UP |0.0| E
KEY_DOWN | 0.233270 | D4
KEY_DOWN | 0.317170 | D2
KEY_UP |0.0| D4
KEY_UP |0.0| D2
-|25|-
-|26|-
KEY_DOWN | 0.134562 | W
KEY_DOWN | 0.082474 | E
KEY_UP |0.0| W
KEY_UP |0.0| E
KEY_DOWN | 0.199707 | L
KEY_UP |0.0| L
KEY_DOWN | 0.016245 | C
KEY_UP |0.0| C
KEY_DOWN | 0.157533 | O
KEY_UP |0.0| O
KEY_DOWN | 0.192360 | M
KEY_UP |0.0| M
KEY_DOWN | 0.329993 | E
KEY_UP |0.0| E
KEY_DOWN | 0.247454 | D4
KEY_DOWN | 0.432797 | D2
KEY_UP |0.0| D4
KEY_UP |0.0| D2
-|26|-
-|27|-
KEY_DOWN | 0.135955 | W
KEY_DOWN | 0.111621 | E
KEY_UP |0.0| W
KEY_UP |0.0| E
KEY_DOWN | 0.201384 | L
KEY_UP |0.0| L
KEY_DOWN | 0.006773 | C
KEY_UP |0.0| C
KEY_DOWN | 0.152887 | O
KEY_UP |0.0| O
KEY_DOWN | 0.234214 | M
KEY_UP |0.0| M
KEY_DOWN | 0.270659 | E
KEY_UP |0.0| E
KEY_DOWN | 0.187853 | D4
KEY_DOWN | 0.516611 | D2
KEY_UP |0.0| D4
KEY_UP |0.0| D2
-|27|-
